country_code,year,mpd_gdp
IDN,1987,3370
IDN,1988,3500
IDN,1989,3747
IDN,1990,4007
IDN,1991,4310.7779
IDN,1992,4536.4099
IDN,1993,4837.1313
IDN,1994,5140.025
IDN,1995,5494.9037
IDN,1996,5851.2955
IDN,1997,6055.8485
IDN,1998,5203.5794
IDN,1999,5186.7134
IDN,2000,5384.3867
IDN,2001,5526.1473
IDN,2002,5720.2819
IDN,2003,5938.8778
IDN,2004,6180.91
IDN,2005,6482.0121
IDN,2006,6782.6245
IDN,2007,7157.3132
IDN,2008,7633.1658
IDN,2009,7935.8443
IDN,2010,8386.4332
IDN,2011,8849
IDN,2012,9285
IDN,2013,9703
IDN,2014,10090
IDN,2015,10484
IDN,2016,10911
IDN,2017,11364.5533
IDN,2018,11851.7372
IND,1960,1200
IND,1961,1208
IND,1962,1208
IND,1963,1242
IND,1964,1309
IND,1965,1229
IND,1966,1215
IND,1967,1286
IND,1968,1290
IND,1969,1347
IND,1970,1384
IND,1971,1364
IND,1972,1329
IND,1973,1360
IND,1974,1344
IND,1975,1430
IND,1976,1417
IND,1977,1494
IND,1978,1540
IND,1979,1427
IND,1980,1495
IND,1981,1557
IND,1982,1570
IND,1983,1663
IND,1984,1690
IND,1985,1720
IND,1986,1755
IND,1987,1793
IND,1988,1938
IND,1989,2024
IND,1990,2087
IND,1991,2062.3102
IND,1992,2115.2574
IND,1993,2176.4278
IND,1994,2254.8989
IND,1995,2355.9632
IND,1996,2475.5681
IND,1997,2514.0217
IND,1998,2611.7814
IND,1999,2707.7406
IND,2000,2753.0855
IND,2001,2837.8555
IND,2002,2870.9236
IND,2003,3035.9225
IND,2004,3212.511
IND,2005,3396.6487
IND,2006,3629.4111
IND,2007,3870.6989
IND,2008,4030.6544
IND,2009,4270.7078
IND,2010,4525.7455
IND,2011,4768
IND,2012,4932
IND,2013,5172
IND,2014,5458
IND,2015,5794
IND,2016,6125
IND,2017,6449.1134
IND,2018,6806.4986
IRL,1960,6825
IRL,1961,7186
IRL,1962,7390
IRL,1963,7685
IRL,1964,7948
IRL,1965,8051
IRL,1966,8097
IRL,1967,8531
IRL,1968,9197
IRL,1969,9706
IRL,1970,9881
IRL,1971,10128
IRL,1972,10621
IRL,1973,10946
IRL,1974,11225
IRL,1975,11662
IRL,1976,11639
IRL,1977,12425
IRL,1978,13150
IRL,1979,13335
IRL,1980,13614
IRL,1981,13893
IRL,1982,14061
IRL,1983,13931
IRL,1984,14435
IRL,1985,14834
IRL,1986,14768
IRL,1987,15458
IRL,1988,16313
IRL,1989,17343
IRL,1990,18838
IRL,1991,19253.9435
IRL,1992,20032.7187
IRL,1993,20627.0786
IRL,1994,22004.8139
IRL,1995,24266.1422
IRL,1996,26562.909
IRL,1997,29455.9203
IRL,1998,31908.6479
IRL,1999,35377.1622
IRL,2000,38806.5014
IRL,2001,40966.333
IRL,2002,43012.8146
IRL,2003,44372.7564
IRL,2004,47028.8647
IRL,2005,49223.3831
IRL,2006,51296.1944
IRL,2007,52322.2313
IRL,2008,49583.1415
IRL,2009,47375.7345
IRL,2010,48623.8105
IRL,2011,48980
IRL,2012,48333
IRL,2013,48743
IRL,2014,52651
IRL,2015,54278
IRL,2016,56597
IRL,2017,60544.2773
IRL,2018,64684.302
IRN,1960,3437
IRN,1961,3622
IRN,1962,3586
IRN,1963,3867
IRN,1964,4026
IRN,1965,4388
IRN,1966,4686
IRN,1967,5062
IRN,1968,5659
IRN,1969,6212
IRN,1970,6677
IRN,1971,7296
IRN,1972,8247
IRN,1973,8706
IRN,1974,9210
IRN,1975,9377
IRN,1976,10665
IRN,1977,10205
IRN,1978,8710
IRN,1979,7678
IRN,1980,6334
IRN,1981,5887
IRN,1982,6535
IRN,1983,7108
IRN,1984,6951
IRN,1985,6853
IRN,1986,5984
IRN,1987,5713
IRN,1988,5249
IRN,1989,5303
IRN,1990,5620
IRN,1991,6380.5499
IRN,1992,7036.3151
IRN,1993,6914.7666
IRN,1994,6884.7062
IRN,1995,7093.7349
IRN,1996,7746.409
IRN,1997,8113.7242
IRN,1998,8458.3864
IRN,1999,8714.6266
IRN,2000,9104.763
IRN,2001,9620.6267
IRN,2002,10467.3706
IRN,2003,11502.8522
IRN,2004,12404.3237
IRN,2005,13110.1423
IRN,2006,14185.7533
IRN,2007,15467.1074
IRN,2008,15739.9839
IRN,2009,16575.0711
IRN,2010,17751.3308
IRN,2011,18024
IRN,2012,16745
IRN,2013,16248
IRN,2014,16493
IRN,2015,16253
IRN,2016,16783
IRN,2017,17686.8048
IRN,2018,17011.3042
IRQ,1960,4360
IRQ,1961,4720
IRQ,1962,4809
IRQ,1963,4578
IRQ,1964,4965
IRQ,1965,5241
IRQ,1966,5338
IRQ,1967,5043
IRQ,1968,5745
IRQ,1969,5745
IRQ,1970,5536
IRQ,1971,5686
IRQ,1972,5297
IRQ,1973,5982
IRQ,1974,6097
IRQ,1975,6878
IRQ,1976,8007
IRQ,1977,7957
IRQ,1978,9075
IRQ,1979,10769
IRQ,1980,10165
IRQ,1981,8035
IRQ,1982,7704
IRQ,1983,6805
IRQ,1984,6593
IRQ,1985,6268
IRQ,1986,5992
IRQ,1987,6052
IRQ,1988,4635
IRQ,1989,4098
IRQ,1990,3918
IRQ,1991,1518.7421
IRQ,1992,2046.1809
IRQ,1993,2132.3823
IRQ,1994,2108.538
IRQ,1995,1996.9278
IRQ,1996,2337.5227
IRQ,1997,2337.9479
IRQ,1998,2794.7865
IRQ,1999,3157.1125
IRQ,2000,3649.4929
IRQ,2001,4147.6485
IRQ,2002,4631.6525
IRQ,2003,3782.4526
IRQ,2004,6061.5546
IRQ,2005,6441.4102
IRQ,2006,7117.6135
IRQ,2007,7587.6057
IRQ,2008,8587.2647
IRQ,2009,9268.7092
IRQ,2010,10274.3303
IRQ,2011,11484
IRQ,2012,12652
IRQ,2013,13158
IRQ,2014,12817
IRQ,2015,13014
IRQ,2016,13898
IRQ,2017,13211.2623
IRQ,2018,12835.8126
ISL,1960,10959
ISL,1961,10728
ISL,1962,11435
ISL,1963,12366
ISL,1964,13386
ISL,1965,14100
ISL,1966,15058
ISL,1967,14642
ISL,1968,13648
ISL,1969,13880
ISL,1970,14830
ISL,1971,16606
ISL,1972,17366
ISL,1973,18277
ISL,1974,19054
ISL,1975,18935
ISL,1976,19877
ISL,1977,21465
ISL,1978,22579
ISL,1979,23443
ISL,1980,24528
ISL,1981,25284
ISL,1982,25477
ISL,1983,24605
ISL,1984,25357
ISL,1985,25990
ISL,1986,27439
ISL,1987,29576
ISL,1988,28934
ISL,1989,28652
ISL,1990,28760
ISL,1991,28258.0168
ISL,1992,26859.2819
ISL,1993,26833.8012
ISL,1994,27457.8069
ISL,1995,27235.8333
ISL,1996,28277.7871
ISL,1997,29939.1428
ISL,1998,31444.616
ISL,1999,32186.9311
ISL,2000,33108.291
ISL,2001,33794.4515
ISL,2002,33470.4948
ISL,2003,33920.7087
ISL,2004,36209.2439
ISL,2005,37884.057
ISL,2006,38707.2131
ISL,2007,41111.1543
ISL,2008,40810.2291
ISL,2009,37701.8511
ISL,2010,36272.687
ISL,2011,36740
ISL,2012,36990
ISL,2013,38258
ISL,2014,38563
ISL,2015,39727
ISL,2016,42085
ISL,2017,42978.2349
ISL,2018,43438.5412
ISR,1960,7433
ISR,1961,7964
ISR,1962,8396
ISR,1963,8915
ISR,1964,9430
ISR,1965,9997
ISR,1966,9867
ISR,1967,9918
ISR,1968,11210
ISR,1969,12310
ISR,1970,12913
ISR,1971,13885
ISR,1972,15108
ISR,1973,15374
ISR,1974,15980
ISR,1975,16176
ISR,1976,16053
ISR,1977,15721
ISR,1978,16139
ISR,1979,16761
ISR,1980,17508
ISR,1981,18103
ISR,1982,18155
ISR,1983,18468
ISR,1984,18305
ISR,1985,18605
ISR,1986,19160
ISR,1987,20196
ISR,1988,20256
ISR,1989,20091
ISR,1990,20829
ISR,1991,20912.9406
ISR,1992,21531.5961
ISR,1993,21484.9794
ISR,1994,22128.8047
ISR,1995,23378.1595
ISR,1996,23979.9953
ISR,1997,24226.7312
ISR,1998,24506.1607
ISR,1999,24644.2043
ISR,2000,26058.8406
ISR,2001,25427.3194
ISR,2002,24823.5529
ISR,2003,24545.245
ISR,2004,25210.8788
ISR,2005,25686.4057
ISR,2006,26571.2554
ISR,2007,27624.8831
ISR,2008,27857.6187
ISR,2009,27644.6975
ISR,2010,28575.5315
ISR,2011,29370
ISR,2012,29517
ISR,2013,30257
ISR,2014,30686
ISR,2015,30954
ISR,2016,31701
ISR,2017,32339.0925
ISR,2018,32954.7701
ITA,1960,9430
ITA,1961,10158
ITA,1962,10882
ITA,1963,11576
ITA,1964,11934
ITA,1965,12111
ITA,1966,12659
ITA,1967,13476
ITA,1968,14513
ITA,1969,15248
ITA,1970,15492
ITA,1971,15683
ITA,1972,16035
ITA,1973,16950
ITA,1974,17607
ITA,1975,17123
ITA,1976,18147
ITA,1977,18599
ITA,1978,19230
ITA,1979,20275
ITA,1980,20959
ITA,1981,21041
ITA,1982,21123
ITA,1983,21345
ITA,1984,21868
ITA,1985,22469
ITA,1986,23106
ITA,1987,23824
ITA,1988,24743
ITA,1989,25454
ITA,1990,26003
ITA,1991,26570.363
ITA,1992,26960.6108
ITA,1993,26902.3982
ITA,1994,27668.258
ITA,1995,28666.3523
ITA,1996,29231.2756
ITA,1997,29960.6998
ITA,1998,30649.6291
ITA,1999,31340.4814
ITA,2000,32716.9801
ITA,2001,33511.4333
ITA,2002,33780.054
ITA,2003,33917.7994
ITA,2004,34472.1276
ITA,2005,34872.1266
ITA,2006,35713.8042
ITA,2007,36310.7349
ITA,2008,35942.9393
ITA,2009,34055.2256
ITA,2010,34765.9379
ITA,2011,35151
ITA,2012,34068
ITA,2013,33094
ITA,2014,32829
ITA,2015,33118
ITA,2016,33419
ITA,2017,34027.3374
ITA,2018,34364.1682
JAM,1960,4230
JAM,1961,4307
JAM,1962,4339
JAM,1963,4395
JAM,1964,4629
JAM,1965,4894
JAM,1966,4988
JAM,1967,5066
JAM,1968,5235
JAM,1969,5547
JAM,1970,6135
JAM,1971,6062
JAM,1972,6150
JAM,1973,6583
JAM,1974,6229
JAM,1975,6129
JAM,1976,5681
JAM,1977,5501
JAM,1978,5482
JAM,1979,5318
JAM,1980,4975
JAM,1981,5040
JAM,1982,5019
JAM,1983,5117
JAM,1984,5059
JAM,1985,4814
JAM,1986,4884
JAM,1987,5254
JAM,1988,5397
JAM,1989,5748
JAM,1990,6035
JAM,1991,6116.5833
JAM,1992,6292.0289
JAM,1993,6414.475
JAM,1994,6517.0516
JAM,1995,6656.2832
JAM,1996,6648.9332
JAM,1997,6523.6364
JAM,1998,6432.653
JAM,1999,6485.3228
JAM,2000,6531.2848
JAM,2001,6615.193
JAM,2002,6660.763
JAM,2003,6908.6668
JAM,2004,7004.9845
JAM,2005,7073.7703
JAM,2006,7286.9667
JAM,2007,7402.1784
JAM,2008,7353.1071
JAM,2009,7115.3731
JAM,2010,7025.9302
JAM,2011,7141
JAM,2012,7053
JAM,2013,7017
JAM,2014,7005
JAM,2015,7024
JAM,2016,7084
JAM,2017,7135.1796
JAM,2018,7272.9805
JOR,1960,3714
JOR,1961,4280
JOR,1962,4176
JOR,1963,4222
JOR,1964,4752
JOR,1965,5074
JOR,1966,5000
JOR,1967,4876
JOR,1968,4262
JOR,1969,4420
JOR,1970,3818
JOR,1971,3771
JOR,1972,3754
JOR,1973,3806
JOR,1974,3995
JOR,1975,4117
JOR,1976,4935
JOR,1977,5072
JOR,1978,5926
JOR,1979,6247
JOR,1980,7141
JOR,1981,7176
JOR,1982,7401
JOR,1983,7262
JOR,1984,7599
JOR,1985,7578
JOR,1986,7973
JOR,1987,7911
JOR,1988,7571
JOR,1989,6540
JOR,1990,6044
JOR,1991,5900.5093
JOR,1992,6456.1231
JOR,1993,6460.6628
JOR,1994,6538.1733
JOR,1995,6760.1085
JOR,1996,6783.229
JOR,1997,6942.459
JOR,1998,7120.4937
JOR,1999,7340.4937
JOR,2000,7621.8406
JOR,2001,7982.7407
JOR,2002,8394.0551
JOR,2003,8669.6246
JOR,2004,9288.6166
JOR,2005,9860.8081
JOR,2006,10404.5617
JOR,2007,10938.8044
JOR,2008,11378.2563
JOR,2009,11651.2498
JOR,2010,11601.0875
JOR,2011,11615
JOR,2012,11523
JOR,2013,11488
JOR,2014,11523
JOR,2015,11519
JOR,2016,11529
JOR,2017,11494.3767
JOR,2018,11506.3383
JPN,1960,6354
JPN,1961,7055
JPN,1962,7614
JPN,1963,8176
JPN,1964,9035
JPN,1965,9459
JPN,1966,10370
JPN,1967,11400
JPN,1968,12725
JPN,1969,14145
JPN,1970,15484
JPN,1971,16004
JPN,1972,17110
JPN,1973,18226
JPN,1974,17765
JPN,1975,18082
JPN,1976,18600
JPN,1977,19230
JPN,1978,20060
JPN,1979,20982
JPN,1980,21404
JPN,1981,21924
JPN,1982,22440
JPN,1983,22805
JPN,1984,23548
JPN,1985,24437
JPN,1986,24992
JPN,1987,25904
JPN,1988,27393
JPN,1989,28601
JPN,1990,29949
JPN,1991,30837.4307
JPN,1992,30977.8145
JPN,1993,30920.6593
JPN,1994,31135.4272
JPN,1995,31887.2776
JPN,1996,32784.1582
JPN,1997,33038.293
JPN,1998,32558.1866
JPN,1999,32394.5155
JPN,2000,33210.8078
JPN,2001,33246.3921
JPN,2002,33195.4005
JPN,2003,33619.9481
JPN,2004,34313.5569
JPN,2005,34857.7558
JPN,2006,35333.1131
JPN,2007,35892.7128
JPN,2008,35496.2275
JPN,2009,33590.0109
JPN,2010,35011.4025
JPN,2011,34979
JPN,2012,35580
JPN,2013,36354
JPN,2014,36537
JPN,2015,37031
JPN,2016,37465
JPN,2017,38414.8618
JPN,2018,38673.8081
KAZ,1960,NA
KAZ,1961,NA
KAZ,1962,NA
KAZ,1963,NA
KAZ,1964,NA
KAZ,1965,NA
KAZ,1966,NA
KAZ,1967,NA
KAZ,1968,NA
KAZ,1969,NA
KAZ,1970,NA
KAZ,1971,NA
KAZ,1972,NA
KAZ,1973,12154
KAZ,1974,NA
KAZ,1975,NA
KAZ,1976,NA
KAZ,1977,NA
KAZ,1978,NA
KAZ,1979,NA
KAZ,1980,11899
KAZ,1981,11604
KAZ,1982,11322
KAZ,1983,11735
KAZ,1984,11553
KAZ,1985,11545
KAZ,1986,11576
KAZ,1987,11389
KAZ,1988,12256
KAZ,1989,12153
KAZ,1990,11888
KAZ,1991,10557.1155
KAZ,1992,10012.6112
KAZ,1993,9173.6373
KAZ,1994,8178.7908
KAZ,1995,7674.0632
KAZ,1996,7826.8577
KAZ,1997,8093.796
KAZ,1998,8088.648
KAZ,1999,8421.3481
KAZ,2000,9309.4195
KAZ,2001,10589.1028
KAZ,2002,11640.1801
KAZ,2003,12726.2868
KAZ,2004,13929.7298
KAZ,2005,15233.8408
KAZ,2006,16786.5548
KAZ,2007,18181.0598
KAZ,2008,18665.7653
KAZ,2009,18750.5403
KAZ,2010,19964.5299
KAZ,2011,21302
KAZ,2012,22089
KAZ,2013,23131
KAZ,2014,23841
KAZ,2015,23850
KAZ,2016,23842
KAZ,2017,24556.9112
KAZ,2018,25307.5554
KEN,1960,1157
KEN,1961,1093
KEN,1962,1117
KEN,1963,1138
KEN,1964,1208
KEN,1965,1184
KEN,1966,1294
KEN,1967,1317
KEN,1968,1366
KEN,1969,1404
KEN,1970,1458
KEN,1971,1500
KEN,1972,1524
KEN,1973,1546
KEN,1974,1564
KEN,1975,1502
KEN,1976,1503
KEN,1977,1580
KEN,1978,1656
KEN,1979,1651
KEN,1980,1675
KEN,1981,1647
KEN,1982,1680
KEN,1983,1627
KEN,1984,1594
KEN,1985,1604
KEN,1986,1658
KEN,1987,1698
KEN,1988,1741
KEN,1989,1761
KEN,1990,1780
KEN,1991,1777.7838
KEN,1992,1724.8744
KEN,1993,1698.2541
KEN,1994,1729.7172
KEN,1995,1789.8945
KEN,1996,1851.2814
KEN,1997,1846.3738
KEN,1998,1889.9731
KEN,1999,1920.8339
KEN,2000,1914.8864
KEN,2001,1972.3811
KEN,2002,1961.8949
KEN,2003,1997.7768
KEN,2004,2066.2102
KEN,2005,2157.8416
KEN,2006,2255.2586
KEN,2007,2380.7763
KEN,2008,2357.2325
KEN,2009,2404.6296
KEN,2010,2579.5309
KEN,2011,2712
KEN,2012,2765
KEN,2013,2854
KEN,2014,2942
KEN,2015,3046
KEN,2016,3169
KEN,2017,3249.8771
KEN,2018,3377.4704
KGZ,1960,NA
KGZ,1961,NA
KGZ,1962,NA
KGZ,1963,NA
KGZ,1964,NA
KGZ,1965,NA
KGZ,1966,NA
KGZ,1967,NA
KGZ,1968,NA
KGZ,1969,NA
KGZ,1970,NA
KGZ,1971,NA
KGZ,1972,NA
KGZ,1973,5941
KGZ,1974,NA
KGZ,1975,NA
KGZ,1976,NA
KGZ,1977,NA
KGZ,1978,NA
KGZ,1979,NA
KGZ,1980,5848
KGZ,1981,5789
KGZ,1982,5726
KGZ,1983,5992
KGZ,1984,5952
KGZ,1985,5616
KGZ,1986,5413
KGZ,1987,5241
KGZ,1988,5679
KGZ,1989,5719
KGZ,1990,5742
KGZ,1991,5161.9041
KGZ,1992,4362.1127
KGZ,1993,3764.9421
KGZ,1994,2993.8278
KGZ,1995,2776.0303
KGZ,1996,2901.5542
KGZ,1997,3114.675
KGZ,1998,3105.961
KGZ,1999,3144.4612
KGZ,2000,3246.3831
KGZ,2001,3357.993
KGZ,2002,3299.246
KGZ,2003,3464.8201
KGZ,2004,3632.1471
KGZ,2005,3554.1857
KGZ,2006,3594.5652
KGZ,2007,3831.4948
KGZ,2008,4046.7208
KGZ,2009,4075.8339
KGZ,2010,3977.6489
KGZ,2011,4142
KGZ,2012,4104
KGZ,2013,4509
KGZ,2014,4644
KGZ,2015,4754
KGZ,2016,4879
KGZ,2017,5055.9154
KGZ,2018,5176.9883
KHM,1960,1070
KHM,1961,1031
KHM,1962,1084
KHM,1963,1135
KHM,1964,1074
KHM,1965,1095
KHM,1966,1116
KHM,1967,1143
KHM,1968,1164
KHM,1969,1151
KHM,1970,1031
KHM,1971,980
KHM,1972,920
KHM,1973,1239
KHM,1974,1049
KHM,1975,925
KHM,1976,1025
KHM,1977,1143
KHM,1978,1291
KHM,1979,1325
KHM,1980,1320
KHM,1981,1301
KHM,1982,1358
KHM,1983,1412
KHM,1984,1476
KHM,1985,1540
KHM,1986,1578
KHM,1987,1490
KHM,1988,1473
KHM,1989,1455
KHM,1990,1404
KHM,1991,1425.0456
KHM,1992,1427.2857
KHM,1993,1384.2925
KHM,1994,1416.4637
KHM,1995,1439.2865
KHM,1996,1450.5251
KHM,1997,1466.3667
KHM,1998,1476.296
KHM,1999,1586.2105
KHM,2000,1659.0891
KHM,2001,1726.4713
KHM,2002,1770.9571
KHM,2003,1850.2043
KHM,2004,1965.8786
KHM,2005,2144.845
KHM,2006,2286.3847
KHM,2007,2422.7565
KHM,2008,2482.0068
KHM,2009,2433.3061
KHM,2010,2426.687
KHM,2011,2496
KHM,2012,2634
KHM,2013,2782
KHM,2014,2930
KHM,2015,3086
KHM,2016,3251
KHM,2017,3425.3947
KHM,2018,3628.5611
KOR,1960,1547.6918
KOR,1961,1605.8468
KOR,1962,1620.4902
KOR,1963,1720.8241
KOR,1964,1834.9778
KOR,1965,1917.4283
KOR,1966,2093.888
KOR,1967,2232.0535
KOR,1968,2468.4836
KOR,1969,2764.1534
KOR,1970,2974.8073
KOR,1971,3221.6745
KOR,1972,3387.8905
KOR,1973,3822.0458
KOR,1974,4112.6013
KOR,1975,4362.0067
KOR,1976,4855.9407
KOR,1977,5367.7949
KOR,1978,5856.4965
KOR,1979,6265.8862
KOR,1980,6064.0401
KOR,1981,6398.8511
KOR,1982,6821.4749
KOR,1983,7611.7341
KOR,1984,8303.519
KOR,1985,8859.3553
KOR,1986,9756.2055
KOR,1987,10864.9741
KOR,1988,12039.9458
KOR,1989,12759.4896
KOR,1990,13874
KOR,1991,15056.1603
KOR,1992,15712.0022
KOR,1993,16503.4339
KOR,1994,17720.3953
KOR,1995,19089.2991
KOR,1996,20204.5614
KOR,1997,21055.9462
KOR,1998,19624.6916
KOR,1999,21540.6926
KOR,2000,23108.0175
KOR,2001,23804.4377
KOR,2002,25250.6374
KOR,2003,25679.2466
KOR,2004,26646.5033
KOR,2005,27443.2834
KOR,2006,28516.4838
KOR,2007,29716.5704
KOR,2008,30117.7286
KOR,2009,29967.5631
KOR,2010,31537.7729
KOR,2011,32225
KOR,2012,32791
KOR,2013,33588
KOR,2014,34493
KOR,2015,35269
KOR,2016,36103
KOR,2017,37093.2166
KOR,2018,37927.6095
KWT,1960,45929
KWT,1961,41622
KWT,1962,42150
KWT,1963,40377
KWT,1964,40333
KWT,1965,37511
KWT,1966,38335
KWT,1967,35720
KWT,1968,35546
KWT,1969,33415
KWT,1970,48927
KWT,1971,49302
KWT,1972,48283
KWT,1973,42542
KWT,1974,34962
KWT,1975,28950
KWT,1976,28956
KWT,1977,26168
KWT,1978,26363
KWT,1979,28174
KWT,1980,21154
KWT,1981,16402
KWT,1982,13845
KWT,1983,14292
KWT,1984,14384
KWT,1985,13015
KWT,1986,13509
KWT,1987,12416
KWT,1988,12317
KWT,1989,12701
KWT,1990,9757
KWT,1991,6310.9068
KWT,1992,12965.0669
KWT,1993,19955.3143
KWT,1994,24532.4135
KWT,1995,27552.961
KWT,1996,29612.6601
KWT,1997,31511.1913
KWT,1998,33331.2986
KWT,1999,33351.195
KWT,2000,35844.7475
KWT,2001,37225.8694
KWT,2002,39943.1482
KWT,2003,48809.7128
KWT,2004,55911.7936
KWT,2005,62959.6014
KWT,2006,68546.1429
KWT,2007,73096.871
KWT,2008,75138.1197
KWT,2009,70072.7294
KWT,2010,68865.3096
KWT,2011,77126
KWT,2012,78801
KWT,2013,75256
KWT,2014,72508
KWT,2015,71354
KWT,2016,71010
KWT,2017,66010.1354
KWT,2018,65520.7367
LAO,1960,771
LAO,1961,779
LAO,1962,787
LAO,1963,794
LAO,1964,802
LAO,1965,810
LAO,1966,818
LAO,1967,826
LAO,1968,834
LAO,1969,842
LAO,1970,850
LAO,1971,875
LAO,1972,886
LAO,1973,944
LAO,1974,958
LAO,1975,999
LAO,1976,1023
LAO,1977,993
LAO,1978,991
LAO,1979,966
LAO,1980,1054
LAO,1981,1199
LAO,1982,1256
LAO,1983,1283
LAO,1984,1344
LAO,1985,1382
LAO,1986,1409
LAO,1987,1350
LAO,1988,1286
LAO,1989,1428
LAO,1990,1481
LAO,1991,1512.4799
LAO,1992,1563.9057
LAO,1993,1622.5545
LAO,1994,1718.1159
LAO,1995,1801.544
LAO,1996,1899.8959
LAO,1997,2002.236
LAO,1998,2050.8838
LAO,1999,2167.7796
LAO,2000,2262.2356
LAO,2001,2365.1033
LAO,2002,2486.9892
LAO,2003,2625.3482
LAO,2004,2784.6801
LAO,2005,2948.6996
LAO,2006,2896.1355
LAO,2007,3389.3641
LAO,2008,3614.4768
LAO,2009,3843.8297
LAO,2010,4114.0103
LAO,2011,4401
LAO,2012,4670
LAO,2013,4961
LAO,2014,5251
LAO,2015,5559
LAO,2016,5859
LAO,2017,6166.2762
LAO,2018,6450.9066
LBN,1960,5812
LBN,1961,6027
LBN,1962,6089
LBN,1963,5973
LBN,1964,6156
LBN,1965,6572
LBN,1966,6811
LBN,1967,6295
LBN,1968,6876
LBN,1969,6824
LBN,1970,7084
LBN,1971,7533
LBN,1972,8228
LBN,1973,8397
LBN,1974,8383
LBN,1975,5742
LBN,1976,2442
LBN,1977,4417
LBN,1978,4218
LBN,1979,4536
LBN,1980,4608
LBN,1981,4549
LBN,1982,2823
LBN,1983,3402
LBN,1984,4828
LBN,1985,5895
LBN,1986,5400
LBN,1987,6202
LBN,1988,4385
LBN,1989,2488
LBN,1990,3086
LBN,1991,4326.2994
LBN,1992,4618.0054
LBN,1993,5053.2803
LBN,1994,5585.667
LBN,1995,6095.397
LBN,1996,6567.4006
LBN,1997,6581.0531
LBN,1998,6994.1569
LBN,1999,7147.5548
LBN,2000,7405.707
LBN,2001,7836.8266
LBN,2002,8248.1002
LBN,2003,8671.1878
LBN,2004,9491.6107
LBN,2005,9933.0819
LBN,2006,10236.8683
LBN,2007,11276.5067
LBN,2008,12479.1077
LBN,2009,14039.3462
LBN,2010,15622.3671
LBN,2011,16230
LBN,2012,16315
LBN,2013,15055
LBN,2014,13416
LBN,2015,12953
LBN,2016,12972
LBN,2017,12880.7816
LBN,2018,12558.9669
LBR,1960,3674
LBR,1961,3663
LBR,1962,3612
LBR,1963,3598
LBR,1964,3679
LBR,1965,3639
LBR,1966,4208
LBR,1967,4065
LBR,1968,4136
LBR,1969,4309
LBR,1970,4457
LBR,1971,4544
LBR,1972,4568
LBR,1973,4603
LBR,1974,4616
LBR,1975,4326
LBR,1976,4415
LBR,1977,4339
LBR,1978,4463
LBR,1979,4546
LBR,1980,4138
LBR,1981,3862
LBR,1982,3813
LBR,1983,3572
LBR,1984,3443
LBR,1985,3269
LBR,1986,3129
LBR,1987,3084
LBR,1988,3070
LBR,1989,3054
LBR,1990,1690
LBR,1991,1568.4043
LBR,1992,915.1206
LBR,1993,560.333
LBR,1994,418.1216
LBR,1995,377.5801
LBR,1996,391.0859
LBR,1997,701.7854
LBR,1998,772.6765
LBR,1999,848.4212
LBR,2000,971.933
LBR,2001,1097.2496
LBR,2002,1342.7588
LBR,2003,851.911
LBR,2004,760.8758
LBR,2005,755.2236
LBR,2006,769.293
LBR,2007,768.207
LBR,2008,811.158
LBR,2009,838.452
LBR,2010,854.235
LBR,2011,820
LBR,2012,853
LBR,2013,900
LBR,2014,884
LBR,2015,865
LBR,2016,829
LBR,2017,828.6107
LBR,2018,818.4211
LBY,1960,1323
LBY,1961,1400
LBY,1962,1788
LBY,1963,2322
LBY,1964,3156
LBY,1965,3889
LBY,1966,4417
LBY,1967,4733
LBY,1968,6071
LBY,1969,6539
LBY,1970,6591
LBY,1971,6008
LBY,1972,6237
LBY,1973,6005
LBY,1974,6923
LBY,1975,6872
LBY,1976,8142
LBY,1977,8682
LBY,1978,8730
LBY,1979,9086
LBY,1980,8741
LBY,1981,6760
LBY,1982,6661
LBY,1983,6237
LBY,1984,5695
LBY,1985,6092
LBY,1986,5370
LBY,1987,4465
LBY,1988,4670
LBY,1989,4873
LBY,1990,4921
LBY,1991,5977.3369
LBY,1992,6113.3535
LBY,1993,6190.6814
LBY,1994,6645.0766
LBY,1995,6898.9524
LBY,1996,7543.9354
LBY,1997,8422.2147
LBY,1998,8545.4807
LBY,1999,9064.0673
LBY,2000,9770.9804
LBY,2001,10354.4826
LBY,2002,10787.6747
LBY,2003,12870.5745
LBY,2004,14193.259
LBY,2005,16538.5566
LBY,2006,18657.0617
LBY,2007,20731.7178
LBY,2008,25140.5988
LBY,2009,26403.788
LBY,2010,29157.1421
LBY,2011,12893
LBY,2012,29766
LBY,2013,13326
LBY,2014,9736
LBY,2015,8514
LBY,2016,8096
LBY,2017,13008.4454
LBY,2018,15013.3124
LCA,1960,1691
LCA,1961,1747
LCA,1962,1798
LCA,1963,1849
LCA,1964,1900
LCA,1965,1946
LCA,1966,1989
LCA,1967,2036
LCA,1968,2091
LCA,1969,2150
LCA,1970,2203
LCA,1971,2265
LCA,1972,2279
LCA,1973,2268
LCA,1974,2356
LCA,1975,2428
LCA,1976,2820
LCA,1977,3027
LCA,1978,3196
LCA,1979,3247
LCA,1980,3011
LCA,1981,3051
LCA,1982,3102
LCA,1983,3229
LCA,1984,3403
LCA,1985,3606
LCA,1986,4157
LCA,1987,4224
LCA,1988,4779
LCA,1989,5093
LCA,1990,5203
LCA,1991,5270.2546
LCA,1992,5737.2884
LCA,1993,5804.0557
LCA,1994,5945.7686
